paper_idx,year,age,citations,refs,cpy,early_est,late_est,beauty_ratio,arxiv_id
389399,1993,32,60,54,1.818181818181818,5.454545454545454,52.72727272727273,9.666666666666668,astro-ph-9308026
389488,1993,32,23,127,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9310020
389339,1993,32,228,45,6.909090909090909,20.727272727272727,200.3636363636364,9.666666666666668,astro-ph-9306029
389317,1993,32,199,20,6.03030303030303,18.09090909090909,174.87878787878788,9.666666666666668,astro-ph-9306003
389367,1993,32,92,43,2.787878787878788,8.363636363636363,80.84848484848486,9.666666666666668,astro-ph-9307032
389517,1993,32,199,54,6.03030303030303,18.09090909090909,174.87878787878788,9.666666666666668,astro-ph-9311003
389511,1993,32,23,11,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9310048
389510,1993,32,174,22,5.2727272727272725,15.818181818181817,152.9090909090909,9.666666666666668,astro-ph-9310047
389522,1993,32,23,37,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9311009
389349,1993,32,108,28,3.272727272727273,9.818181818181818,94.90909090909092,9.666666666666668,astro-ph-9307010
389365,1993,32,20,25,0.6060606060606061,1.8181818181818183,17.575757575757578,9.666666666666668,astro-ph-9307030
389345,1993,32,183,33,5.545454545454546,16.636363636363637,160.81818181818184,9.666666666666668,astro-ph-9307005
389533,1993,32,566,57,17.151515151515152,51.45454545454545,497.3939393939394,9.666666666666668,astro-ph-9311022
389340,1993,32,46,52,1.393939393939394,4.181818181818182,40.42424242424243,9.666666666666668,astro-ph-9306030
389589,1993,32,83,21,2.515151515151515,7.545454545454545,72.93939393939394,9.666666666666668,astro-ph-9312006
389506,1993,32,37,18,1.121212121212121,3.3636363636363638,32.51515151515152,9.666666666666668,astro-ph-9310040
389383,1993,32,25,53,0.7575757575757576,2.2727272727272725,21.96969696969697,9.666666666666668,astro-ph-9308009
389503,1993,32,55,51,1.6666666666666667,5.0,48.333333333333336,9.666666666666668,astro-ph-9310037
389542,1993,32,214,80,6.484848484848484,19.454545454545453,188.0606060606061,9.666666666666668,astro-ph-9311032
389332,1993,32,103,33,3.121212121212121,9.363636363636363,90.51515151515152,9.666666666666668,astro-ph-9306020
389549,1993,32,23,22,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9311040
389550,1993,32,148,136,4.484848484848484,13.454545454545451,130.06060606060606,9.666666666666668,astro-ph-9311041
389376,1993,32,27,23,0.8181818181818182,2.4545454545454546,23.72727272727273,9.666666666666668,astro-ph-9308002
389495,1993,32,20,10,0.6060606060606061,1.8181818181818183,17.575757575757578,9.666666666666668,astro-ph-9310027
389323,1993,32,60,6,1.818181818181818,5.454545454545454,52.72727272727273,9.666666666666668,astro-ph-9306011
389381,1993,32,26,5,0.7878787878787878,2.3636363636363638,22.848484848484848,9.666666666666668,astro-ph-9308007
389558,1993,32,25,53,0.7575757575757576,2.2727272727272725,21.96969696969697,9.666666666666668,astro-ph-9311052
389402,1993,32,81,12,2.4545454545454546,7.363636363636363,71.18181818181819,9.666666666666668,astro-ph-9308029
389263,1993,32,27,34,0.8181818181818182,2.4545454545454546,23.72727272727273,9.666666666666668,astro-ph-9304011
389240,1993,32,25,46,0.7575757575757576,2.2727272727272725,21.96969696969697,9.666666666666668,astro-ph-9303007
389215,1993,32,23,57,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9301009
389620,1993,32,166,48,5.03030303030303,15.09090909090909,145.87878787878788,9.666666666666668,astro-ph-9312039
389461,1993,32,27,93,0.8181818181818182,2.4545454545454546,23.72727272727273,9.666666666666668,astro-ph-9309048
389246,1993,32,55,45,1.6666666666666667,5.0,48.333333333333336,9.666666666666668,astro-ph-9303013
389623,1993,32,23,26,0.696969696969697,2.090909090909091,20.21212121212121,9.666666666666668,astro-ph-9312043
389244,1993,32,195,32,5.909090909090909,17.727272727272727,171.36363636363637,9.666666666666668,astro-ph-9303011
389242,1993,32,57,31,1.7272727272727273,5.181818181818182,50.09090909090909,9.666666666666668,astro-ph-9303009
389405,1993,32,30,0,0.9090909090909092,2.727272727272727,26.363636363636363,9.666666666666668,astro-ph-9308032
389624,1993,32,77,20,2.333333333333333,7.0,67.66666666666667,9.666666666666668,astro-ph-9312044
389625,1993,32,233,13,7.0606060606060606,21.18181818181818,204.75757575757572,9.666666666666668,astro-ph-9312045
389638,1993,32,92,18,2.787878787878788,8.363636363636363,80.84848484848486,9.666666666666668,astro-ph-9312059
389237,1993,32,97,45,2.9393939393939394,8.818181818181818,85.24242424242425,9.666666666666668,astro-ph-9303004
389235,1993,32,151,26,4.575757575757576,13.727272727272728,132.69696969696972,9.666666666666668,astro-ph-9303002
389423,1993,32,27,41,0.8181818181818182,2.4545454545454546,23.72727272727273,9.666666666666668,astro-ph-9309005
389627,1993,32,25,23,0.7575757575757576,2.2727272727272725,21.96969696969697,9.666666666666668,astro-ph-9312047
389219,1993,32,50,18,1.5151515151515151,4.545454545454545,43.93939393939394,9.666666666666668,astro-ph-9302002
389640,1993,32,26,18,0.7878787878787878,2.3636363636363638,22.848484848484848,9.666666666666668,astro-ph-9312061
389425,1993,32,183,7,5.545454545454546,16.636363636363637,160.81818181818184,9.666666666666668,astro-ph-9309009
